,latitude,longitude,distance_to_n,neighbour,borocode
91467,40.7468,-73.9818,4.59694125069e-05,465032,1
9147,40.7244,-73.9942,3.71055949295e-05,7586,1
91470,40.7394,-73.9811,0.000131924288653,688936,1
91471,40.7779,-73.9515,0.000159155536771,103316,1
91474,40.7448,-74.0054,8.5252677842e-05,550224,j
91476,40.7479,-73.9739,4.47279791725e-05,456424,1
91485,40.6941,-73.8621,0.000323919496922,371063,4
91486,40.7319,-73.9817,8.99368801711e-05,142090,1
91487,40.7829,-73.977,0.000150338302068,497324,1
91488,40.7455,-73.9762,0.000195656792997,226307,1
9149,40.7182,-74.0148,1.5176200727e-05,9506,1
91491,40.7976,-73.968,1.33741724198e-05,67937,1
91492,40.7301,-73.9825,0.000209864928528,537560,1
91496,40.7514,-73.9866,0.000194262660232,740196,1
91497,40.8362,-73.9459,0.000189178462059,335549,j
91498,40.7864,-73.9421,7.34183263263e-05,578229,1
91499,40.7693,-73.9529,0.00014862528774,298521,1
91500,40.8416,-73.9132,0.000324692585161,467,2
91502,40.7189,-73.991,0.000166291010681,852538,1
91507,40.7406,-74.0038,0.000134047787274,315080,1
91508,40.6968,-73.9829,0.000124421060623,802129,3
91509,40.7324,-74.0081,0.000194948785785,784402,1
91510,40.7329,-73.9751,0.000171297545042,911362,1
91512,40.6986,-73.9941,4.54166837255e-05,922926,3
91516,40.7621,-73.9495,5.53185201946e-05,372836,1
91521,40.7461,-73.9947,3.024117772e-05,597027,1
91522,40.7469,-73.9802,0.000182356602793,123143,1
91523,40.7658,-73.9781,9.6145126711e-05,633489,1
91524,40.7959,-73.9495,0.000116420172151,758856,1
91526,40.7328,-74.0089,2.79606727506e-05,542652,1
91528,40.7124,-73.9527,5.03447983589e-05,618842,3
91534,40.7645,-73.9877,2.97239486293e-05,294042,1
91535,40.7266,-73.9845,4.83750814861e-05,147564,1
9154,40.7084,-74.0066,3.81432755094e-05,875805,1
91540,40.7434,-73.9801,4.15627804526e-05,711249,1
91545,40.7456,-74.0053,2.11842328138e-05,391124,j
91547,40.7473,-73.9775,4.44903416213e-05,339555,1
9155,40.7556,-73.9922,6.45688680699e-05,817691,j
91558,40.6778,-73.9491,0.0001164701266,876337,3
91559,40.7415,-73.9759,0.000242046260318,837367,1
91560,40.8012,-73.9609,0.000146657330866,917040,1
91562,40.7797,-73.9758,4.46748890964e-05,430299,1
91563,40.7803,-73.976,5.91814906397e-05,161962,1
91565,40.7621,-73.9626,0.000136809469762,621401,1
91567,40.7716,-73.9506,0.000174320899091,208342,1
91569,40.7777,-73.9561,0.00017638298881,939705,1
91573,40.7556,-73.9922,6.45688680699e-05,817691,j
91576,40.7601,-73.99,0.000150794140542,198129,j
91578,40.7608,-73.9861,4.115835044e-05,935646,1
9158,40.7604,-73.9686,9.15582093659e-05,174119,1
91581,40.7657,-73.9566,6.8816280272e-05,384498,1
91582,40.7634,-73.9638,0.000115065880881,483220,1
91586,40.7775,-73.9535,0.000114297304515,427983,1
91589,40.7226,-73.9949,7.30565276452e-05,835771,1
9159,40.7671,-73.9529,0.000165417361612,81636,1
91593,40.7951,-73.9676,0.000280411833918,174640,1
91596,40.7196,-74.0109,0.000372217360659,436091,1
91600,40.7476,-73.9742,0.000126293803479,636380,1
91601,40.7742,-73.9647,7.17238869217e-05,771545,1
91608,40.7804,-73.9513,7.23137084704e-05,420763,1
91610,40.7542,-73.9724,4.58875947017e-05,616657,1
91613,40.7749,-73.9551,6.65084541538e-05,555516,1
91616,40.7204,-73.9876,0.000159677494923,700709,1
91617,40.7372,-73.9981,7.95089719309e-05,603475,1
91619,40.7054,-74.0095,7.57699528896e-05,936726,1
91621,40.7619,-73.9854,1.98343764852e-05,26638,1
91623,40.7184,-73.9898,0.00016482550641,163065,1
91625,40.7375,-73.9739,0.000348356908176,410706,1
91626,40.7291,-73.952,5.77848340096e-05,46496,3
91627,40.7986,-73.9634,0.000142985575333,559706,1
91633,40.7665,-73.9575,0.000107339887724,278382,1
91634,40.8006,-73.9517,0.000137145010007,607136,1
91639,40.6521,-73.9595,0.000191146495283,125169,3
9164,40.7209,-73.9806,5.10103562686e-05,452333,1
91640,40.6926,-73.9315,0.000202943995474,457027,3
91641,40.7174,-73.9617,2.08997593754e-05,901449,3
91642,40.7313,-74.002,9.58927571745e-05,729610,1
91646,40.7733,-73.9902,3.74037325162e-05,797849,j
91649,40.796,-73.9496,3.17462839633e-05,433321,1
91650,40.7561,-73.9965,0.000139503226244,779286,j
91651,40.5494,-74.049,0.0417975313731,206542,5
91654,40.7244,-73.9872,0.000334531169188,323953,1
91659,40.753,-73.9695,4.74179512032e-05,879572,1
91666,40.7299,-73.9826,0.000153991851848,89477,1
9167,40.7579,-73.9653,0.000217289190408,929851,1
91670,40.719,-73.9855,0.000127036086753,305770,1
91672,40.7412,-73.9828,9.34397556153e-05,260383,1
91673,40.7343,-73.982,4.5359385769e-05,171278,1
91674,40.7053,-74.0103,0.000115122111169,725965,1
91676,40.8273,-73.9472,0.000162463179738,840033,j
91677,40.7645,-73.9104,0.000134693232641,929365,4
91678,40.7328,-73.9964,0.000119391981565,103094,1
91682,40.7056,-74.0162,4.5963730205e-05,937758,1
91684,40.7608,-73.9912,6.42722979226e-05,230670,j
91686,40.626,-73.9417,2.80169095317e-05,275956,3
91687,40.7593,-73.9962,0.000213247932183,523094,j
91689,40.7528,-73.9709,0.000151792299925,26062,1
91693,40.7464,-73.9927,0.000138621435014,218006,1
91695,40.7722,-73.9606,2.46283312358e-05,395799,1
91697,40.745,-73.9863,0.000268723957276,896037,1
917,40.7779,-73.9515,0.000159155536771,103316,1
91700,40.6589,-74.002,0.000183855446803,244332,3
91701,40.6907,-73.9216,0.000221635946125,902657,3
91706,40.753,-73.9695,4.74179512032e-05,879572,1
91709,40.7654,-73.9822,0.00017611234271,720125,1
91711,40.7162,-74.0095,1.41327789562e-05,465352,1
91712,40.7844,-73.9486,0.000106489517643,715317,1
91713,40.7769,-73.9467,6.57085090545e-05,211360,1
91714,40.7372,-73.9981,7.95089719309e-05,603475,1
91716,40.7084,-74.0066,3.81432755094e-05,875805,1
91717,40.7762,-73.9544,0.000132643321566,631989,1
91718,40.7897,-73.9734,0.000190305624662,24776,1
91721,40.72,-73.8357,0.000378212841048,535883,4
91725,40.6875,-73.9739,6.89463871753e-05,186974,3
91729,40.7663,-73.9635,0.000169380352627,407422,1
91733,40.7245,-73.9895,0.000110476035523,396435,1
91735,40.6849,-73.9405,9.78369903054e-05,53361,3
91736,40.7701,-73.952,0.000112830731156,255905,1
91742,40.7791,-73.9512,9.86493724386e-05,221970,1
91743,40.7874,-73.942,0.000259366837213,235463,1
91745,40.7481,-73.9745,0.000117813976019,222370,1
91746,40.7196,-74.0109,0.000372217360659,436091,1
91747,40.7399,-74.0036,0.000129275496675,906888,1
91750,40.7287,-73.9838,8.48918531175e-05,481879,1
91755,40.7663,-73.9522,0.000202809638743,207504,1
91757,40.7297,-73.9794,0.000175434841759,167178,1
91760,40.7067,-74.0072,0.000179132298243,319529,1
91761,40.7412,-73.9772,0.000295857778658,611579,1
91764,40.6168,-74.0362,0.000254065062058,473704,3
91767,40.746,-73.9548,0.000293775154601,719995,4
91769,40.7281,-73.9812,2.76601602296e-05,657670,1
9177,40.7919,-73.9461,9.17259932828e-05,826903,1
91771,40.7835,-73.9827,9.57825611812e-05,880500,1
91772,40.7562,-73.9816,9.31658531653e-05,117785,1
91773,40.7535,-73.9648,5.82665700584e-05,57693,1
91774,40.7621,-73.9837,0.000195500798328,770588,1
91776,40.7516,-73.9717,0.000119416481323,747927,1
91778,40.7586,-73.9838,0.000135448408242,869059,1
91779,40.7348,-73.9865,4.62537162035e-05,873554,1
9178,40.7332,-73.996,0.000105151922252,564108,1
91784,40.7777,-73.9462,6.80936425061e-05,678670,1
91785,40.7399,-74.0036,0.000129275496675,906888,1
91786,40.7814,-73.9507,0.000670779965402,386628,1
9179,40.7331,-74.0055,2.66167445411e-05,359297,1
91791,40.7593,-73.9962,0.000213247932183,523094,j
91793,40.7447,-73.9741,8.4938966572e-05,464855,1
91799,40.7369,-73.979,0.000213270621431,657463,1
918,40.7967,-73.9623,0.00011305511993,912679,1
91800,40.7662,-73.9799,4.16643308309e-05,608819,1
91801,40.7842,-73.948,0.000303157808101,877982,1
91804,40.7464,-73.9725,0.000100345870438,139411,1
91807,40.7369,-73.9928,9.42879211289e-05,336410,1
91809,40.7661,-73.9859,0.00012028198987,202211,1
91811,40.7366,-73.9826,0.000201084381873,844774,1
91812,40.71,-74.0143,0.000141153160543,911532,1
91814,40.7645,-73.984,6.17274153582e-05,628736,1
91815,40.7054,-74.0095,7.57699528896e-05,936726,1
91817,40.7465,-73.9737,3.95792441543e-05,702278,1
91818,40.7412,-73.9772,0.000295857778658,611579,1
91823,40.6897,-73.9799,5.91401840214e-05,364370,3
91824,40.7288,-73.9803,3.41793046199e-05,458141,1
91825,40.7703,-73.9592,0.00013282840597,288824,1
91826,40.7254,-73.9879,6.90649832237e-05,440310,1
91828,40.8209,-73.9551,4.85724533946e-05,685314,j
91831,40.7076,-74.008,0.000173148942485,92691,1
91832,40.7481,-73.9748,0.000160521971327,27258,1
91833,40.7063,-74.0112,0.000212841040631,401112,1
91835,40.7253,-73.9793,2.14666517278e-05,484148,1
91836,40.7476,-73.976,0.000164184809624,191220,1
91838,40.7777,-73.9759,0.000133857611905,915065,1
91839,40.7658,-73.9781,9.6145126711e-05,633489,1
91840,40.7265,-74.0011,5.16693049686e-05,639635,1
91841,40.7386,-73.9819,0.00011373574392,233390,1
91844,40.7845,-73.9503,2.69800584187e-05,188588,1
9185,40.7862,-73.9508,0.000200741960572,626866,1
91853,40.7158,-74.0059,0.000127652206797,484006,1
91854,40.7291,-73.9786,0.000146585602149,844668,1
91858,40.778,-73.9512,0.000173571968466,103316,1
91861,40.7814,-73.9515,0.000270143515266,881372,1
91862,40.7264,-73.984,4.81155725983e-05,529325,1
91865,40.6326,-74.0304,3.89309039481e-05,382201,3
91866,40.7753,-73.954,4.13661416086e-05,342899,1
91867,40.7604,-73.987,1.52844765646e-05,149976,1
91868,40.7572,-73.9657,0.000127944653709,356348,1
91871,40.8687,-73.9175,4.12375925767e-05,335994,1
91872,40.7491,-73.9789,0.000132677886124,751645,1
91875,40.7173,-73.8531,1.60394288028e-05,772852,4
91877,40.7766,-73.9452,0.000103945747838,812587,1
91879,40.7838,-73.9534,0.000171498406464,86926,1
9188,40.7436,-73.9727,4.94544011795e-05,834665,1
91881,40.5758,-73.9547,0.000114151935516,402930,3
91882,40.7771,-73.9445,0.000127520380459,931074,1
91883,40.7687,-73.9867,0.000191451193035,133862,1
91886,40.7461,-73.9757,0.000214108469681,258018,1
91889,40.7052,-74.016,5.86480547013e-05,775893,1
91893,40.7719,-73.9608,0.000122723003294,882241,1
91895,40.7084,-74.0048,0.000139519228818,3491,1
91898,40.7479,-73.9739,4.47279791725e-05,456424,1
91899,40.742,-73.9945,7.3474870187e-05,521766,1
9190,40.7942,-73.969,0.000433385778998,737181,1
91906,40.7442,-73.8925,0.00049698401292,928912,4
91909,40.7569,-73.9944,8.54498741536e-05,434852,j
91911,40.7601,-73.9901,0.00010852777352,198129,j
91913,40.6787,-73.9906,0.000148459815046,234339,3
91918,40.7771,-73.9505,7.49763020346e-05,836305,1
91919,40.7751,-73.9481,0.000122937003136,611782,1
91922,40.7699,-73.9541,0.000118038333897,223566,1
91923,40.7315,-73.8608,0.000456488916769,610809,4
91924,40.7751,-73.9481,0.000122937003136,611782,1
91926,40.7761,-73.9512,5.8057408753e-05,861306,1
91928,40.7959,-73.9495,0.000116420172151,758856,1
91930,40.8342,-73.9427,0.000120841959178,102442,j
91931,40.7328,-73.9872,0.000100164911997,345590,1
91932,40.7829,-73.9731,0.000116694901183,565045,1
91938,40.7378,-73.9877,0.000137955785574,484042,1
91939,40.7748,-73.953,0.000114597627371,643825,1
91949,40.7471,-73.9416,0.00014035091873,457131,4
91950,40.7676,-73.9874,4.86693466686e-05,374878,1
91951,40.7604,-73.9686,9.15582093659e-05,174119,1
91952,40.7436,-73.9727,4.94544011795e-05,834665,1
91954,40.8298,-73.9472,0.000113521183649,125602,j
91955,40.761,-73.999,6.80979413645e-05,488787,j
91956,40.7111,-74.0055,6.72257832604e-05,396712,1
91957,40.7568,-73.9982,8.99054681735e-05,225579,j
91958,40.8006,-73.9377,0.000137732805634,544312,1
91959,40.724,-73.9897,8.54542453851e-05,603273,1
9196,40.7396,-73.9816,0.000140515805382,498509,1
91960,40.6824,-73.9586,0.000118122550607,276352,3
91969,40.7169,-73.8363,0.000215775841284,446283,4
91974,40.7216,-73.9819,0.000114313398292,354432,1
91976,40.7482,-74.0051,5.14033110314e-05,759023,j
91977,40.7694,-73.9509,0.000199913594771,306657,1
91978,40.7664,-73.9563,7.06331158549e-05,811618,1
9198,40.7695,-73.9603,5.23990912061e-05,710458,1
91980,40.7182,-73.9639,4.70221369839e-05,510332,3
91981,40.7488,-73.9868,0.000169285198017,808919,1
91982,40.7707,-73.9491,6.63847836601e-05,65073,1
91985,40.7621,-73.9956,0.000143993361445,104960,j
91986,40.7075,-74.0123,0.000170570896275,608249,1
9199,40.7074,-74.0122,3.65249631937e-05,608249,1
91990,40.7718,-73.9829,0.000373677647179,766364,1
91992,40.8267,-73.9392,0.000109831382513,656773,j
91995,40.7592,-73.9948,2.60155590177e-05,192575,j
91997,40.7517,-73.969,4.11318382128e-05,300383,1
91998,40.7487,-73.9425,6.74373734976e-05,784700,4
92,40.7185,-73.9865,7.46993524496e-05,329170,1
92000,40.7469,-73.9802,0.000182356602793,123143,1
92001,40.7448,-74.0053,4.67577117181e-05,28468,j
92002,40.7492,-73.9789,7.36143289123e-05,751645,1
92003,40.771,-73.958,8.71051806021e-05,596406,1
92005,40.7706,-73.9501,0.00012564250257,725151,1
92007,40.7518,-73.9944,0.000364000637443,333269,j
92009,40.7998,-73.9409,3.72459487189e-05,867317,1
9201,40.7441,-73.9964,0.000134755221242,900686,1
92014,40.7741,-73.9456,3.14543709713e-05,622477,1
92016,40.7718,-73.9851,0.000181979184329,759307,1
92018,40.7538,-73.974,4.17630496548e-05,919440,1
92019,40.7262,-73.854,7.71628536781e-05,744055,4
9202,40.7301,-73.9935,0.000181377668163,711396,1
92024,40.6671,-73.9886,6.57082754428e-05,139702,3
92025,40.7426,-73.9808,2.89345249737e-05,838373,1
92026,40.7756,-73.9846,0.000193561024294,769013,1
92028,40.7371,-73.9836,0.000138919047877,738283,1
92033,40.7456,-74.0053,2.11842328138e-05,391124,j
92034,40.7067,-74.0072,0.000179132298243,319529,1
92035,40.748,-73.9482,0.000111880965389,909798,4
92036,40.7074,-74.0122,3.65249631937e-05,608249,1
92037,40.6875,-73.9739,6.89463871753e-05,186974,3
92041,40.7161,-73.9544,0.000180250631993,677553,3
92042,40.7755,-73.981,0.000169978510357,869191,1
92047,40.77,-73.9526,0.000153593741251,95806,1
92048,40.8014,-73.9663,7.841554512e-05,458061,1
9205,40.7709,-73.9917,0.000295000031953,365429,j
92050,40.7844,-73.9708,7.50950654862e-05,229413,1
92055,40.7965,-73.9619,9.3523897092e-05,778602,1
92056,40.7445,-73.9949,5.00254375227e-05,37701,1
92057,40.7069,-74.0104,0.00020091186103,773252,1
92058,40.7438,-73.9743,0.000145824707965,196873,1
92059,40.7391,-73.9821,5.39858742965e-05,244133,1
9206,40.7769,-73.9531,4.95477742667e-05,751636,1
92066,40.7223,-73.9954,9.10644018723e-05,680916,1
92073,40.7238,-73.9902,0.00010254399934,370350,1
92078,40.7282,-73.9892,0.000126232583197,168582,1
92079,40.7301,-73.9927,0.000182247547177,324130,1
92083,40.6835,-73.9783,0.000119948743729,353796,3
92085,40.764,-73.9591,2.48762752768e-05,37622,1
92086,40.7399,-73.9864,3.97268794664e-05,136997,1
92094,40.769,-73.968,0.000188931613965,157219,1
92096,40.7787,-73.9826,0.000134296046771,591435,1
92097,40.7047,-74.0076,0.000210057954231,384171,1
92099,40.761,-73.999,6.80979413645e-05,488787,j
921,40.7399,-74.0036,0.000129275496675,906888,1
9210,40.8247,-73.9509,0.000109490486742,858429,j
92102,40.7744,-73.9539,7.43807005974e-05,97960,1
92104,40.7243,-74.0103,5.00792372811e-05,857915,1
92106,40.718,-74.0112,0.000415072710075,365690,1
92109,40.7792,-73.9532,8.90741317877e-05,60465,1
92111,40.7753,-73.9473,5.25611579147e-05,423496,1
92115,40.7603,-73.9696,0.000199121411516,699164,1
92116,40.7721,-73.9861,5.93140699616e-05,175480,1
9212,40.7228,-73.9846,0.000180472185441,550700,1
92120,40.8015,-73.9668,0.000206892544463,923652,1
92121,40.7397,-73.9817,8.95304981522e-05,371307,1
92126,40.7568,-73.9982,8.99054681735e-05,225579,j
92127,40.7263,-73.9966,0.000276879392809,710159,1
92129,40.7491,-73.9789,0.000132677886124,751645,1
92134,40.676,-73.9779,0.000104569146425,355,3
92136,40.7606,-73.9963,0.00014579090273,401944,j
92137,40.747,-73.9847,7.86249741045e-05,399327,1
92139,40.7717,-73.9518,0.00010904613949,393291,1
9214,40.7064,-74.01,0.000175034555139,842268,1
92140,40.731,-73.9892,0.000106720479574,573915,1
92141,40.7476,-73.976,0.000164184809624,191220,1
92142,40.7709,-73.9496,3.61479409137e-05,712492,1
92144,40.7258,-73.9798,0.000140287706574,55467,1
92146,40.7413,-73.9779,0.000211417660146,94415,1
92147,40.7775,-73.9473,8.4619850721e-05,916036,1
92148,40.7233,-73.9946,8.02151655141e-05,16839,1
9215,40.6877,-73.945,1.74549096918e-05,426655,3
92157,40.719,-73.9855,0.000127036086753,305770,1
92159,40.7399,-73.9805,0.000192367576941,718316,1
9216,40.7553,-73.9678,2.4695627652e-05,381025,1
92160,40.7236,-73.9826,0.00014711064823,197101,1
92163,40.7364,-73.865,0.000206618401994,629313,4
92164,40.7588,-73.9622,5.7541421404e-05,146842,1
92165,40.7262,-73.9861,0.000273646545218,238011,1
92167,40.7661,-73.9636,3.97075763622e-05,423281,1
92170,40.773,-73.9507,0.000111154420327,550023,1
92171,40.7463,-73.9773,5.50201677155e-05,112304,1
92172,40.7706,-73.9501,0.00012564250257,725151,1
92175,40.7457,-73.9785,4.84216918498e-05,491089,1
92178,40.879,-73.9069,0.000239132615654,780812,2
92183,40.7047,-74.0076,0.000210057954231,384171,1
92186,40.7397,-73.9817,8.95304981522e-05,371307,1
92187,40.7765,-73.9449,7.91648844598e-05,476506,1
92195,40.7077,-74.0097,0.000213690751068,59088,1
92197,40.7443,-73.9912,0.000262776997816,718873,1
92198,40.7373,-74.0042,0.000151656683481,88818,1
92200,40.7296,-73.9986,3.30094900484e-05,218261,1
92202,40.7435,-73.9733,0.000281910734892,720907,1
92204,40.7609,-73.9881,0.000111556149518,393548,1
92205,40.7688,-73.9608,4.28616802071e-05,488977,1
92206,40.7382,-73.9918,4.20296369002e-05,342795,1
92209,40.7473,-73.9775,4.44903416213e-05,339555,1
92210,40.7709,-73.95,0.000125533659324,641243,1
92212,40.7075,-74.0059,0.000141837869982,38616,1
92215,40.5946,-73.9643,7.05628512113e-05,46750,3
92217,40.7594,-73.9593,0.000252228934306,363501,1
92219,40.7856,-73.9794,0.000166749027842,597907,1
92222,40.7067,-74.0072,0.000179132298243,319529,1
92224,40.826,-73.9519,7.03553016451e-05,519235,j
92227,40.7249,-73.9786,2.21832121804e-05,84676,1
9223,40.8468,-73.9356,0.000236977814247,854562,1
92231,40.7288,-74.003,0.00012033689919,298094,1
92232,40.6649,-73.9869,0.000119756022034,186875,3
92233,40.8198,-73.9578,5.64650054174e-05,575873,j
92234,40.7078,-74.0129,0.000184876644646,323081,1
92236,40.7707,-73.9522,0.000153829589489,783766,1
92237,40.764,-73.9877,0.000103097921394,527009,1
92240,40.7046,-74.0083,0.000131124760707,423449,1
92242,40.768,-73.9854,2.86781530095e-05,409390,1
92245,40.7348,-73.9817,0.000106389031348,894809,1
92248,40.784,-73.9787,8.81804134608e-05,540909,1
92249,40.8104,-73.9531,1.44984245557e-05,678033,j
92253,40.7978,-73.938,9.07794158407e-05,67268,1
92254,40.6918,-73.9845,9.86026118154e-05,105201,3
92255,40.7267,-73.9844,0.000189573390587,147564,1
92258,40.7385,-73.9836,5.91320408672e-05,491589,1
92260,40.6803,-73.9766,6.55985839762e-05,633649,3
92261,40.7466,-73.9779,1.29148028218e-05,502101,1
92262,40.7225,-73.9885,4.48388511449e-05,110228,1
92263,40.8143,-73.9597,5.31045336956e-05,798123,j
92264,40.6722,-73.9389,8.4476646741e-05,578800,3
92272,40.7468,-73.9735,0.000102430842199,186018,1
92277,40.7595,-73.9927,5.19623234965e-05,332052,j
9228,40.7318,-73.9822,0.000222162613084,398567,1
92282,40.7601,-73.99,0.000150794140542,198129,j
92283,40.7439,-73.9743,4.6011952662e-05,196873,1
92285,40.8514,-73.9368,0.000143307104124,225872,1
92288,40.7269,-73.9849,0.000150642313993,343150,1
9229,40.7067,-74.0072,0.000179132298243,319529,1
92290,40.7651,-73.9874,9.70287838477e-05,568779,1
92291,40.7369,-73.979,0.000213270621431,657463,1
92293,40.7813,-73.9525,8.68757610622e-05,357572,1
92294,40.7612,-73.9978,3.42691705372e-05,751378,j
92297,40.7708,-73.9531,0.000101576938689,845374,1
92298,40.7556,-73.9922,6.45688680699e-05,817691,j
923,40.7399,-73.9804,0.000148005337646,75813,1
92301,40.7248,-73.9885,9.28348343724e-05,640326,1
92302,40.7801,-73.9544,0.000109025526394,902600,1
92305,40.6914,-73.9223,0.000168312275304,66946,3
92306,40.7551,-73.9928,3.98172882819e-05,73526,j
92310,40.7304,-74.0051,0.000131054371932,486776,1
92311,40.7764,-73.9548,0.000101078217932,627705,1
92313,40.7176,-73.9531,0.000111246528322,311015,3
92315,40.7559,-73.9928,4.40225422377e-05,689667,j
9232,40.7443,-73.9773,9.53301787632e-05,618210,1
92320,40.7245,-73.9911,1.28301110863e-05,228861,1
92323,40.7475,-74.0047,0.000195106832068,271281,j
92326,40.8241,-73.9493,5.04341160204e-05,811025,j
9233,40.761,-73.9885,5.79791490669e-05,824798,1
92330,40.7709,-73.9917,0.000295000031953,365429,j
92337,40.7399,-74.0036,0.000129275496675,906888,1
92339,40.7568,-73.9982,8.99054681735e-05,225579,j
9234,40.7399,-73.9864,3.97268794664e-05,136997,1
92341,40.7775,-73.9784,7.83723599521e-05,136162,1
